351	762	Fatumeta - Bairo Pite, Dili - Timor-Leste	0101000020E610000041AF5CDC1F625F404FE59EFFD32221C0	(+670)  7732 6050	\N
353	767	Bidau Akadiruhun-Dili - Timor Leste	0101000020E6100000E2670FF4A4655F40DFCB70D53B1B21C0	(+670)  7733 0059	\N
355	776	Rua de Mercado de Aileu - Aileu Vila	0101000020E6100000EBF6BC33A9635F40051A0CB5097F21C0	(+670)  7729 6468	\N
356	1217	Rua Vila Verde Dili Timor Leste	0101000020E6100000C12A1ADD66645F40E1A4AF78432521C0	(+670)  7728 9241	\N
357	784	Manatuto Town	0101000020E610000056FE2B747F7E5F4002B43866316D21C0	(+670)  7724 8246	\N
358	786	Rau Martires da Patria Comoro Market - Dili	0101000020E6100000A0F05F7864685F406266F52DE1DC20C0	(+670)  332 2477	idevilla@oportunity.org.au
359	789	Rua de Motaulun - Bazartete -  Liquica, Timor Leste	0101000020E6100000EFF8F86EB5585F403AF9DDA7383E21C0	(+670)  7734 7012/ 7736 6027	orsocotil@gmail.com
360	803	PO Box 152 Balide Matadoru - Dili - Timor Leste	0101000020E6100000CF4E7A5FE3645F40F571CA67D71E21C0	(+670)  3312 605	\N
361	807	Rua de Bairo Pite - Comoro- Dili - Timor- Leste, POBOX 41	0101000020E610000060315E328E635F408CD6554DB22321C0	(+670)  332 1577	etoffice@parcic.org
362	814	Rua Estrada de Balide, P.O.Box 368 Dili Timor-Leste	0101000020E6100000CECA285400655F4085C73C19DF2A21C0	(+670)  332 2823	parois@pdtglobal.org
363	815	Rua de Vila Verde , Aldeia Matua- Tuana Laran- Dili - Timor- Leste	0101000020E6100000C12A1ADD66645F40E1A4AF78432521C0	(+670)  7713 2655	ryo_nagai@peace-winds.org
364	819	Rua de Celestino da Silva - Palapaco - Dili - Timor- Leste	0101000020E61000008CB3245069645F40D10C15DD721A21C0	(+670)  3331 188	atai_claudio@yahoo.com
365	821	Rua de Bidau Joint With Hospital Nacional Guido Valadares Dili -Timor- Leste	0101000020E6100000291B3A2FC5665F40E49C8011D61B21C0	(+670)  7724 0331	pradet_timorlorosae@yahoo.com
366	860	Rua de Lahomea - Maliana - Bobonaro, Timor Leste	0101000020E6100000840A51D6D84D5F4028DC26DF750122C0	(+670)  7727 5796	\N
367	824	Rua de Lospalos Central Fuiloro (Joint with ASD Office) - Timor- Leste	0101000020E6100000F80C1F19A1C05F40747FC6E0160521C0	(+670)  7746 8900	justin.vilanova77@gmail.com
368	825	Rua Bairo Central,  Cardoso Dias 17, Dili,Timor Leste Po.Box 339, Dili, TL	0101000020E61000008FB9E32E4D655F40D216A7C2D71B21C0	(+670)  331 2578	progressio.tl@gogleemail.com
369	833	Rua de Aiteas Manatutu Vila - Timor- Leste	0101000020E6100000DA4971ABD5815F402B32F100822F21C0	(+670)  7725 8709	\N
373	844	Rua de Farol - Motael - Dili, Timor Leste	0101000020E61000008CB3245069645F40D10C15DD721A21C0	(+670)  7725 5781	resatil@yahoo.com
374	848	Rua de Talimoro - Gleno - Ermera, Dili Timor Leste	0101000020E61000002C7E6C70AE5A5F408B8BD4523B7B21C0	(+670)  7733 8499	\N
375	849	Suco Dato, Liquica Vila	0101000020E6100000C6CC3CB628545F40CEB278616C5321C0	(+670)  7726 5076	\N
376	851	Rua de Av. Lorico.No.1 Farol, Dili - Timor- Leste	0101000020E61000008CB3245069645F40D10C15DD721A21C0	\N	renetil-sccp@yahoo.com
377	853	Rua de Atauro Vila- Dili, Timor Leste	0101000020E6100000B324C03B58665F40A7413CCD2E8820C0	(+670)  7723 4405	\N
378	855	Rua de Atauro - Vila Mau - Meta - Dili, Timor- Leste	0101000020E6100000B324C03B58665F40A7413CCD2E8820C0	(+670)  7737 5489	fernandesavelino84@yahoo.com
379	862	Rua de Tabacolot- Debos Suai - Covalima - Timor- Leste	0101000020E610000041B9395D394D5F403D749DDFCAA322C0	(+670)  7725 9322	\N
380	863	Rua de Fatuhada- Comoro Dili - Timor- Leste	0101000020E61000008AFA510C70635F40E2638E1CBE1921C0	(+670)  7729 9605	\N
381	864	Rua de Palapaso - Dili, Timor- Leste	0101000020E61000008CB3245069645F40D10C15DD721A21C0	(+670)  7740 9542	inepolar@gmail.com
382	865	Rua de Aldea Moris Foun Kampo baru Dom Bosco, Comoro, Dili-Timor- Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7825 8491	dbtccomoro@yahoo.com
383	867	Rua de Suco Asirmou - Aileu Vila, Timor- Leste	0101000020E610000015112C8431655F401B0D66FA1E5C21C0	(+670)  7715 3919	\N
371	838	Rua de Campo Alor -  Dili - Timor- Leste	0101000020E61000006FB4AE94EF635F408B95B196041A21C0	(+670)  7724 3674	radiorakambia@gmail.com
354	769	Rua de Catedral Villa Verde, Dili, Timor- Leste	0101000020E61000000B5E1ADD66645F4003A5AF78432521C0	(+670)  7723 7291	agostinhosoaresdb@yahoo.com
370	836	Travessa 4 de Setembro No 1 Dili Timor-Leste	0101000020E6100000609F245069645F40060C15DD721A21C0	(+670)  7723 9945	prezado_revolta@yahoo.com
372	843	Rua de Caicoli Street - Dili Timor leste	0101000020E6100000D3277A5FE3645F40726FCA67D71E21C0	(+670)  3312 841	redefeto@yahoo.com
343	740	Rua de  Ma'abat-estrada publico-Manatuti-Sane-ex Escola Primaria No. 3-Manatuto Timor Leste	0101000020E610000067EF24D375835F40D0700430521221C0	(+670) 7725 7174	ajanu74@yahoo.co.id
385	874	Rua Bairos do Grilos - Audian Dili, Timor-Leste	0101000020E61000008FB9E32E4D655F40D216A7C2D71B21C0	(+670)  331 3048	tasneem.nahar@savethechildren.org.au
386	875	Rua de Cristo Rei - Becora Auhun  - Dili- Timor- Leste	0101000020E6100000A169C2420A675F403706A3D9D52521C0	(+670)  7733 3737	timorleste@sols247.org
387	876	Rua Delta Comoro Dili, TL	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7723 0635	\N
388	878	Sabraka Laran, Becora, Dili, Timor Leste	0101000020E61000008A3DB7C7D0685F40446EC0EEBB1D21C0	(+670)  332 3816	ppbaeza@yahoo.com
389	880	Rua de Santa Cruz - Beloi - Carabalu - Viqueque	0101000020E61000006B07C77C4F9B5F408F90BD1351B521C0	(+670)  7734 9301	\N
390	884	\N	0101000020E61000005FE524F58FAC5F4097CDC27C4D3921C0	(+670)  7736 5857	\N
419	966	UN House, Caicoli Street (Obrigado Barracks), P.O. Box 008, Dili, Timor-Leste	0101000020E6100000D3277A5FE3645F40726FCA67D71E21C0	(+670)  7723 0245	claudio.providas@undp.org
392	889	Komoro Rai Kotu Dili Timor Leste	0101000020E610000041AF5CDC1F625F404FE59EFFD32221C0	(+670)  7728 2442	\N
393	898	Rua de Motael - Vera Cruz - Dili, Timor Leste	0101000020E61000008CB3245069645F40D10C15DD721A21C0	(+670)  7772 1072	\N
394	899	Rua de Camalelaran-Dato - Liquisa, Timor- Leste	0101000020E61000002E51E3A398545F40D98B11DF883A21C0	(+670)  7728 7264	\N
395	900	Rua de Perumnas Bairo Pite Dili Timor Leste	0101000020E610000060315E328E635F408CD6554DB22321C0	(+670)  7723 9387	\N
396	902	Rua de Busakukun - Debos - Suai Vila, Timor- Leste	0101000020E610000041B9395D394D5F403D749DDFCAA322C0	(+670)  7732 1504	\N
397	904	Rua Bairro Formosa, Dili, Timor- Leste	0101000020E61000008FB9E32E4D655F40D216A7C2D71B21C0	(+670)  7742 0776	\N
398	905	Rua de Labadaen, Comoro Bebonuk, Dili Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7769 2405	tdhdili@easttimor.org
399	910	Rua de Bidau Toko Baru - Dili- Timor- Leste (Joint with Hospital Nacional Guido Valadares)	0101000020E6100000291B3A2FC5665F40E49C8011D61B21C0	(+670)  331 2860	\N
400	911	Rua de Becora Dili-Timor Leste, Post Address P.O. 140 Timor	0101000020E6100000A169C2420A675F403706A3D9D52521C0	(+670)  7728 9396	timorleste@thefrontiers.org
401	912	Rua de Lahane Balide, No.10 Dili - Timor- Leste	0101000020E6100000CECA285400655F4085C73C19DF2A21C0	(+670)  7700 5358	nona.tlmtl@gmail.com
402	917	Rua Avenida Nuu Laran No. 20 Bairo dos Grilos - Dili Timor- Leste	0101000020E6100000E2670FF4A4655F40DFCB70D53B1B21C0	(+670)  7847 9443	ceo.timoraid@.org
403	918	Rua de Ramoscora, Maliana Timor Leste	0101000020E610000042676157E94F5F409C4D17365AFA21C0	(+670)  7728 8572	\N
404	919	Rua de Maukoko Mate-Becora- Dili, Po.Box 181, Timor- Leste	0101000020E6100000A169C2420A675F403706A3D9D52521C0	(+670)  7793 8177	tids2014@gmail.com
405	920	Rua de Bebonuk gang IV Dili, Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7724 2747	ccc_tl@yahoo.com
406	925	Rua Central Lospalos, Timor Leste	0101000020E6100000F80C1F19A1C05F40747FC6E0160521C0	(+670)  7732 0320	\N
436	146	Rua de Gleno Vila Suco Talimoro, Timor-Leste	0101000020E6100000E15F6C70AE5A5F40B888D4523B7B21C0	(+670) 7762 3664	\N
408	931	Baucau, Bucoli (Dili, Vila Verde, Colmera)	0101000020E6100000C4F23F550E9E5F401BA6DD4E6A2121C0	(+670)  7723 5573	\N
423	982	Rua de Nu'u Laran No. 7 Bairro dos Grilos P.O. Box 316, Dili, Timor-Leste	0101000020E61000008853E32E4D655F40851EA7C2D71B21C0	(+670)  332 2944 / (+670)  77254912	justino.dasilva@wateraid.org.au
410	936	Rua de Maulore Ainaro Vila - Timor Leste	0101000020E610000030E110B5745F5F405C726C3B3CF821C0	(+670)  7726 9919	tol.hae@gmail.com
412	938	Rua de Colmera Dili, Timor Leste	0101000020E61000002C5EDD3E9F645F401698E6A56E1C21C0	(+670)  331 1333	tranformationaliancedili@gmail.com
414	946	Rua de Matair- Debos - Asu Maten - Suai - TL	0101000020E610000041B9395D394D5F403D749DDFCAA322C0	(+670)  7729 3619	mariafatimasara@yahoo.com
415	948	Rua  de Beloi - Viqueque - Caraubalo - Timor- Leste	0101000020E61000006B07C77C4F9B5F408F90BD1351B521C0	(+670)  7736 7675	azeeviqq@yahoo.com
416	954	Rua de UN House P.O. Box 212, Caicoli St. Dili, Timor-Leste	0101000020E6100000CF4E7A5FE3645F40F571CA67D71E21C0	(+670)  331 3535	dili@unicef.org
417	958	Rua Seloi Malere - Aileu Vila, Timor- Leste	0101000020E61000005ED7028C4B615F402D200F15C86721C0	(+670)  7731 4085	\N
420	968	Rua de Caicoli Dili Timor Leste	0101000020E6100000CF4E7A5FE3645F40F571CA67D71E21C0	(+670)  331 2210	\N
421	969	Rua de Sergio Viera de Mello Road Light House Area, Farol Dili, Timor- Leste	0101000020E61000008CB3245069645F40D10C15DD721A21C0	(+670)  332 2211	usaid-timor-leste-info@usaid.gov
422	980	Dili Timor Leste, Po Box 101	0101000020E6100000CF4E7A5FE3645F40F571CA67D71E21C0	(+670)  324 6300	\N
424	984	Rua de Beto Barat B, Comoro Dili, Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7724 5243	kissner@gmx.de
425	988	Rua Numbei - Suco Costa - Pt. Macassar - Oecusse - Timor Leste (Joint With Ahcae)	0101000020E61000003305B51B81195F4083AD97FE857A22C0	(+670)  7724 2050	ksilaban@wn.org
428	997	Rua de Betulale Trilolo Baucau, Timor Leste	0101000020E6100000CC6FFF98FB985F40859F4D1743EE20C0	(+670)  7725 0398	\N
431	50	Rua de Liberdade da Impresa - Becora- Dili- Timor- Leste	0101000020E6100000A169C2420A675F403706A3D9D52521C0	(+670)  7729 0169	\N
432	176	Rua de Lanud Bairo Pite - Dom Aleixo - Dili, Timor- Leste	0101000020E610000060315E328E635F408CD6554DB22321C0	(+670)  7723 8343	clinicmanager.bpcdili@gmail.com
433	61	Rua de Comoro - Dom Aleixo - Dili, Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7728 0011	\N
434	109	Rua Vila Verde - Dili - Timor Leste	0101000020E6100000B6E39D58EF635F40C9331EF00F3121C0	(+670)  7731  6722	\N
435	1338	Rua Quantua - Use Taku - Nitibe - Oecusse, Timor Leste	0101000020E6100000D53EEEDA380C5F405E4A6B9F76AB22C0	(+670)  77261550	\N
437	1161	Rua de Posto Penal , Fomento 01- Dili - Timor- Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7724 1704	biliofontana@yahoo.com
438	138	Rua de  Dom Jeremias Viqueque Vila Timor Leste	0101000020E61000006B07C77C4F9B5F408F90BD1351B521C0	(+670)  7735 0859	\N
407	927	Rua de Bairo Pite, Ailok Laran, Aldeia Avansa Dili Timor-Leste	0101000020E610000000000038DB635F404CEA10BC2E2221C0	(+670)  7738 1906	timorverde1306@yahoo.com
427	991	Rua de  Belarmino Lobo  Lecidere  - Dili - Timor- Leste	0101000020E6100000AA24E50077655F40CA95536CE31921C0	(+670)  331 2890	xgreadingroom@gmail.com / gasparquintino@gmail.com
391	888	Rua de Sukaer Laran Hera (besik kantor desa Hera) Dili, Timor-Leste	0101000020E6100000993165DDE8695F405A85EA90381B21C0	(+670)  7701 6356	sohafitun02@gmail.com
426	989	Rua de Avenida dos Direitus Humanos Estrada de Bidau Mota Claran, Dili- Timor- Leste	0101000020E61000005D913A2FC5665F4035998011D61B21C0	(+670)  331 2830 /  7723 0850/ 7760 1623	Fabiano_Franz@wvi.org
411	937	Rua de Kutete Suco Costa, Oe-Cussi-  Timor- Leste	0101000020E610000081F8B41B81195F4029AD97FE857A22C0	(+670)  7651 3944	enclave.kutet@yahoo.com
418	961	Rua de UN House Caicoli Street. Dili, Timor-Leste	0101000020E6100000D3277A5FE3645F40726FCA67D71E21C0	(+670)  331 3294	sunita.caminha@unwomen.org
413	942	Rua de  Avenida de Portugal, Praia dos Coqueiros, Dili -Timor- Leste	0101000020E6100000DB832273AB615F40F53DC272102321C0	(+670)  332 4684	ConsDili@state.gov / PADili@state.gov
489	879	Rua de Toko Baru II - Culuhun - Cristo Rei , Dili - Timor- Leste  (Sede Suco Culuhun nia kotuk)	0101000020E610000000EB696EE2655F40E1FF8B82401E21C0	(+670) 7796 3343	yyoshimori@share.org.jp
440	223	Rua de Taibessi Ponti My Friend	0101000020E610000060577959D8655F400255FBDDA42721C0	(+670)  7740 2431	diaktimorst@gmail.com
441	2113	Rua de Celestino da Silva Becora - Dili, Timor- Leste	0101000020E6100000A169C2420A675F403706A3D9D52521C0	(+670)  7728 9596	sabinofitun@gmail.com
442	1291	Rua Suai Loro - Cova Lima - Timor Leste	0101000020E6100000FBCADD4A3B505F40ACB432A765B222C0	(+670)  7725 7897	\N
443	246	Rua de Comoro Delta 03 Besik Timor Bloc Dili- Timor Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7723 9200	eteainfo@yahoo.com
444	247	Rua de Caicoli - Vera Cruz - Dili, Timor Leste (UN House)	0101000020E6100000CF4E7A5FE3645F40F571CA67D71E21C0	(+670)  7723 1079	\N
445	253	Rua de Pante Kelapa (behind USA Embassy) - Dili, Timor- Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7740 1087	\N
447	1210	Rua de Wekiar - Fatuberliu - Clacuc - Manufahi, Timor- Leste	0101000020E61000008FFEE0B1D17E5F409DCDF54072FE21C0	(+670)  7776 5074	futurudiak3@gmail.com
448	281	Rua Comoro Aimutin, besik eskola Finantil nia oin	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7727 5659	\N
449	1209	Rua de Avenida de Portugal Motael Dili Timor Leste	0101000020E61000008CB3245069645F40D10C15DD721A21C0	(+670)  331 0609	thaidli@mfa.go.th
450	327	Rua de Belarmino Lobo-Lecidere-Dili, Timor- Leste (Beside Xanana Reading Room)	0101000020E610000077ACE50077655F403495536CE31921C0	(+670)  7725 3104	\N
452	333	Rua de  Santa. Rosa - Costa - Pantai. Makassar - Oecussi - Timor Leste	0101000020E61000003305B51B81195F4083AD97FE857A22C0	(+670)  7787 8074	ffsooecusse@gmail.com
454	341	Rua de Sacato Oe-Cusse Timor Leste	0101000020E6100000D6D0AD30861C5F40E8B17F95D46B22C0	(+670)  7732 8931	\N
456	1918	Rua de Maulore - Ainaro, Timor Leste	0101000020E610000030E110B5745F5F405C726C3B3CF821C0	(+670)  7728 6713	\N
457	365	Rua de 133, Aldeia Rai Nain, Suco Colmera - Dili- Timor- Leste (Joint with KBH)	0101000020E61000002C5EDD3E9F645F401698E6A56E1C21C0	(+670)  77326079	gfftl.dili@gmail.com
458	392	Rua de Same - nu Laran Babulu - Manufahi, Timor Leste	0101000020E6100000C8C6FA58376B5F40DB09D264961422C0	(+670)  7729 4519	\N
459	393	Rua Fomento Comoro Dili - Timor Leste	0101000020E610000041AF5CDC1F625F404FE59EFFD32221C0	(+670)  7729 1161	rfsanti2002@yahoo.com
460	1360	Rua Colocau - Uma Berloic - Alas - Manufahi, Timor Leste	0101000020E6100000D2D7FA2BC9785F400563F8F4701122C0	(+670)  7726 7537	\N
461	382	Rua de Same Betano, Joint with klinik Betano, TL	0101000020E610000003463054C86E5F4014A9F45C6F4322C0	(+670)  7724 4579	josebucoli@hotmail.com
462	1134	Rua de Salazar - Caicasa Laran -  Suco Dato -  Liquica, Timor- Leste	0101000020E61000002E51E3A398545F40D98B11DF883A21C0	(+670)  7729 6886	Folsetil@yahoo.com
463	321	Rua de Cofi Anan - Suco Dato - Liquica, Timor- Leste	0101000020E61000002E51E3A398545F40D98B11DF883A21C0	(+670)  7732 6317	\N
464	326	Rua de Akar Laran Suai Covalima, Timor Leste	0101000020E610000041B9395D394D5F403D749DDFCAA322C0	(+670)  7724 5571	\N
465	1136	Rua de Maubara, Aldeia Samale Hohoru, Timor-Leste	0101000020E61000006E3B4912EE505F4026640F4B054521C0	(+670)  7833 2816	savi_liq@yahoo.com
466	299	Rua de Comoro - Dili, Timor Leste (joint with Ministre of Agriculture & Fisheries)	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  331 2960	Paula.Lopes.daCruz@fao.org
467	689	Rua de Abilio Monteiro Palapaso Dili- Timor- Leste	0101000020E61000008CB3245069645F40D10C15DD721A21C0	(+670)  7723 2078	laifettl@yahoo.com
468	421	Rua Tulataqueo	0101000020E61000001943338A866D5F404F75A3B3384621C0	(+670)  7724 6381	\N
470	479	Rua de Fatubosa Aileu Vila- Timor Leste	0101000020E6100000A34EB1E0F2625F4005F5B67F0BA521C0	(+670)  7731 5384	\N
471	840	Rua de Fatumassi - Liquisa - Bazartete Vila Timor Leste	0101000020E6100000EFF8F86EB5585F403AF9DDA7383E21C0	(+670)  7727 0708	monicayokonakamura@gmail.com
472	491	Rua Viqueque,Caraubalu, TL	0101000020E6100000E7AE84BB84945F40A63AEBECA7C621C0	(+670)  7733 7601	\N
473	1225	Rua de Campo Aviasaun Uat Natar Laun -Ritabou  Maliana, Timor- Leste	0101000020E6100000F554AB54354E5F4063A3802543E821C0	(+670)  7729 6282	abelhadeer@gmail.com
474	1224	Rua de Vaviquina-Maubara-Liquica, Timor-Leste	0101000020E6100000DDC669FF9C4C5F40F4C6BDDF484121C0	(+670)  7733 2202	\N
475	505	Rua de Bairo Costa Pt. Macassar - Oecusse, Timor Leste	0101000020E61000003305B51B81195F4083AD97FE857A22C0	(+670)  7734 1961	\N
476	518	Rua de Buanurak - Ossu Viqueque, Timor- Leste	0101000020E6100000BF0FB0F2E4995F40034280C9999B21C0	(+670)  7738 4009	\N
477	525	Rua de Beloi - Caraubalu - Viqueque Vila, Timor- Leste	0101000020E61000006B07C77C4F9B5F408F90BD1351B521C0	(+670)  7737 6369	\N
478	532	Rua de Mau-meta Bazartete Vila - Liquica, Timor- Leste	0101000020E610000091CA6B055A565F40B750CC48C33521C0	(+670)  7772 3447	\N
479	543	Rua de Nu Laran - Letefoho - Same - Manufahi, Timor Leste	0101000020E610000003CFA9AFBE685F409E9A452D90FC21C0	(+670)  7725 4127	\N
480	560	Rua de Aileu Vila Quintal Portugal, Timor- Leste	0101000020E61000007CAF4A1E62635F4009BC5EA8696E21C0	(+670)  7723 5634	hularema_2012@yahoo.com
481	1199	Rua de Dom Geremias	0101000020E6100000E7AE84BB84945F40A63AEBECA7C621C0	(+670)  7735 1859	soaresjulio69@yahoo.com
482	1309	Rua de Luru - Foho Ailico - Hatuudo - Ainaro	0101000020E61000000AD9FD8B35695F40CE3DEC7C054322C0	(+670)  7726 7537	\N
483	571	Rua de Culuhun, Toko Baru II, Cristo Rei- Dili Timor Leste	0101000020E6100000291B3A2FC5665F40E49C8011D61B21C0	(+670)  7729 7063	\N
484	1257	Rua Manapa - Cailaco - Bobonaro - Timor Leste	0101000020E610000047F775DC8D4F5F40F973D2BFF6E621C0	(+670)  7744 7205	\N
485	576	Rua de Fatuhada - Dom Aleixo - Dili, Timor Leste	0101000020E61000008AFA510C70635F40E2638E1CBE1921C0	(+670)  7723 7858	\N
486	601	Rua de Same Mercado Antigo Vila, Timor- Leste	0101000020E610000003CFA9AFBE685F409E9A452D90FC21C0	(+670)  7731 0943	\N
488	850	Rua de Maliana - Raifun, Timor Leste	0101000020E610000042676157E94F5F409C4D17365AFA21C0	(+670)  7724 8816	\N
490	964	Rua de Edifisio Fomento , 1 Andar - Dom Aleixo - Cortereal - Mandarin, Dili TL	0101000020E610000060315E328E635F408CD6554DB22321C0	(+670)  7735 4602	borla@un.org
491	693	Rua de Lebos - Lolotoe - Bobonaro, Timor Leste	0101000020E61000009915B75BEE4C5F400F1E966D4E4A22C0	(+670)  7723 3871	\N
492	509	Rua de Liquica Dato Vila, Timor- Leste	0101000020E61000002E51E3A398545F40D98B11DF883A21C0	(+670)  7737 6373	\N
453	335	Fomento I Comoro (Jl.Fau laran Bebonuk) Dili, Timor-Leste	0101000020E6100000DB832273AB615F40F53DC272102321C0	(+670) 7826 8870	elviscardoso11@gmail.com
455	346	Rua de Dom Aleixo Corte Real No.5 Ainaro Vila Timor-Leste	0101000020E6100000E24C11B5745F5F401A6A6C3B3CF821C0	(+670)  7725 2452	nafotilaainaro@yahoo.com
439	186	Rua de Mozabique de Palapaso, No 4  Dili-Timor-Leste	0101000020E6100000609F245069645F40060C15DD721A21C0	(+670)  7738 0210	cdi.2006@yahoo.com
451	330	Rua de Lutu Mutu - Tirilolo - Baucau -  Timor- Leste	0101000020E610000029B8FF98FB985F40C2974D1743EE20C0	(+670) 7808 8171	fundasaunecm@yahoo.com
493	139	Rua de Boracia laran Viqueque vila, Timor- Leste	0101000020E61000003E73C77C4F9B5F40E691BD1351B521C0	(+670)  7732 3161	agus.ciacs@yahoo.com
494	1031	Rua de Bidau Lecidere, Dili Timor Leste (joint With world bank)	0101000020E610000077ACE50077655F403495536CE31921C0	(+670)  3324 649	trasmussen@imf.org
495	1101	Rua de Suai - Debos - Cendana II Suai Vila- Timor- Leste	0101000020E610000041B9395D394D5F403D749DDFCAA322C0	(+670)  7741 5314	\N
496	1203	Rua de Kofi Anan - Suco - Dato - Liquica, Timor Leste	0101000020E61000002E51E3A398545F40D98B11DF883A21C0	(+670)  7738 2707	\N
534	1222	Rua de Bairo- Pite (next Office BOP), Dili Timor-Leste	0101000020E61000003F5D5E328E635F4063DA554DB22321C0	(+670) 7712 0006	info_fundef@yahoo.com / carlos.moniz28@yahoo.com
503	1119	Rua Gov. Serpa Rosa, Bairo Farol (near Embassy of the Republic of Philippines) Dili Timor-Leste	0101000020E61000000000001873645F40DA562EC8451C21C0	(+670) 73 635 500	embajada@tp.embacuba.cu
501	1116	PALM BUSINESS & TRADE CENTRE, Block D, 4th Floor Fatumeta, Surik-Mas Dili, Timor-Leste	0101000020E610000060315E328E635F408CD6554DB22321C0	(+670)  331 1580	Delegation-timor-leste@eeas.europa.eu
505	1124	Road to Comoro Market off Avenida de Portugal, Dili, Timor-Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  331 0812	embdil@mfa.no
506	1133	Rua 12 de Janeiro Maubara - Liquica, Near Office Administrasaun Sub-Distrito	0101000020E6100000DDC669FF9C4C5F40F4C6BDDF484121C0	(+670)  7768 9305	manueldacruz70@gmail.com
507	1129	Rua Edificio Terras e Propriedades Ermera - Gleno	0101000020E61000002C7E6C70AE5A5F408B8BD4523B7B21C0	(+670)  7736 0957	\N
508	1138	Rua de  Ediri - Vatuvou - Maubara-Liquisa, Timor- Leste	0101000020E61000006E3B4912EE505F4026640F4B054521C0	(+670)  7735 8352	augusto_godinho@yahoo.com
511	1147	Rua de Lutu-Mutu  Baucau Vila Nova Timor- Leste	0101000020E6100000CC6FFF98FB985F40859F4D1743EE20C0	(+670)  7740 7234	rulsequera@gmail.com
515	1176	Rua de Same - Betano, Timor Leste	0101000020E610000003463054C86E5F4014A9F45C6F4322C0	(+670)  7741 4229	\N
516	1179	Rua de Jacinto Candido de Caicoli - Dili, Timor- Leste	0101000020E6100000CF4E7A5FE3645F40F571CA67D71E21C0	(+670) 332 1979	michelle.whalen@besiktimor.org
517	1181	Rua de Ainaro - Builico-Jakarta 2 - Ainaro Vila- Timor- Leste	0101000020E610000030E110B5745F5F405C726C3B3CF821C0	(+670)  7528 7273	florindooliveira@gmail.com
519	1183	Rua de Perumnas - Bairo Pite - Dili, Timor- Leste	0101000020E610000060315E328E635F408CD6554DB22321C0	(+670)  7725 7412	\N
520	1192	Rua de Aimutin - Comoro, Hotel Ramelau Dili, Timor- Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  331 0507	east_timor@koica.go.kr/friend.koica@gmail.com
521	1122	Rua de Avenida de Portugal Dili, Timor-Leste (P.O. Box 175)	0101000020E6100000743CAE94EF635F40E79EB196041A21C0	(+670)  332 3131	embassy.in.timor-leste@di.mofa.go.jp
524	1208	Rua de Bebonuk Faularan, Dili - Timor- Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7788 9723	\N
525	1191	Rua de Mau Ulo - Ainaro Vila, Timor Leste	0101000020E6100000614CD84A9F5D5F40B24192D0A8FB21C0	(+670)  7727 6189	\N
526	684	Rua de Baucau - Buibau - Dili, timor Leste	0101000020E6100000A8AFF723889B5F40EAA6F38A3A0221C0	(+670)  77288 461	\N
528	1206	Rua de Comoro - Pante Kelapa - Dili - Timor- Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7730 6967	disistimorleste@disis-tl.org
529	1216	Rua de Kompleks Igreija Assembelia de Deus in the Front of Catedral Church Dili, Timor- Leste	0101000020E6100000C12A1ADD66645F40E1A4AF78432521C0	(+670)  7733 0904	\N
531	1219	Rua de Betulale - TirilolBaucau Vila Timor Leste	0101000020E6100000CC6FFF98FB985F40859F4D1743EE20C0	(+670)  7725 0398	\N
532	1220	Rua Central beside SD-1 Lospalos	0101000020E6100000F80C1F19A1C05F40747FC6E0160521C0	(+670)  726 7292	etv20042002@yahoo.com
533	1221	Rua de Becora Ex. Taman Budaya Becora Dili Timor Leste	0101000020E6100000A169C2420A675F403706A3D9D52521C0	(+670)  7723 8882	\N
535	1223	Rua de Boromata Viqueque Vila- Timor- Leste	0101000020E61000006B07C77C4F9B5F408F90BD1351B521C0	(+670)  7732 6419	\N
537	1227	Rua de Kampo Aviasaun Ritabou - Maliana,Timor- Leste	0101000020E6100000F554AB54354E5F4063A3802543E821C0	(+670)  7740 4169	\N
538	1233	Rua de Bebonuk - Comoro Dili, Timor- Leste	0101000020E610000047EF2273AB615F401534C272102321C0	(+670)  7731 7415	\N
539	1142	Rua 5 de Abril Santa Cruz Leopa - Dato - Liquica,Timor-Leste	0101000020E61000002E51E3A398545F40D98B11DF883A21C0	(+670)  7723 3299	\N
540	1240	Rua de Ulu Atin - Tapo-Memo - Maliana, Timor- Leste	0101000020E6100000E7045F6C1B4B5F40DD71C7C08AFD21C0	(+670)  7736 9030	\N
