1968	Fundasaun Klibur Mata Dalan ba Cooperativa no Fila Liman	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2017-05-08	(+670) 7727 5270		radiokliburfm@yahoo.com			
757	National Democratic Institute (NDI)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2017-09-18	(+670) 7671 2854		tlaoc@ndi.org	(+670)  3322 724	www.ndi.org	
719	Marie Stopes International Timor  Leste	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2017-06-05	(+670) 7808 5472	(+670)  332 2923	Formson@mariestopes.tl	(+670)  332 2923	www.mariestopes.org.au	
711	Institute Luta Hamutuk	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2017-07-14	(+670)  7738 6229		lutahamutuk2005@yahoo.com			
675	Fundasaun Klibur Domin	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2018-03-09	(+670)  7723 2016	(+670)  7723 3488	Joaquim_srs@yahoo.com			
2047	Assosiasaun Difisiente Timor Leste	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2017-08-10	(+670)  331 0540	(+670)  7768 4434	dwgcoordinator@gmail.com			
664	Juvep Timor Leste	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 7352	\N	dunalva@yahoo.com.br	\N	\N	\N
663	Juventude Suco Uma Qui'ic	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7727 7598	(+670)  7734 3901	\N	\N	\N	\N
659	Juventude Hadomi Meio Ambiente (JOHAM)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 7180	\N	\N	\N	\N	\N
657	Justice  Facilities	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  331 2207	(+670)  7735 4900	sally.bannah@grm.tl	(+670)  331 2208	\N	\N
655	Junta Administrativa de Missoes de Timor Loro Sae (JAMI)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 3706	\N	belnac@hotmail.com	\N	\N	\N
654	Junior Achievement Timor Leste (JATL)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  332 2871	(+670)  7728 9561	jatl.anita@gmail.com	\N	\N	\N
2182	Grupo Tau Matan ba Transformasaun (TAMAT)	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-03-23	(+670)  7734 2744	\N	jumendoncatamat@gmail.com	\N	\N	\N
649	Jovens Com Uma Missao (JOCUM) Youth With A Mission (YWAM)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  332 5054	\N	anabeldsl@hotmail.com	\N	\N	\N
1053	International Center For Transitional Justice (ICTJ)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7730 2837	\N	nkinsella@ictj.org	\N	\N	\N
640	Irish Aid	\N	\N	\N	\N	\N	BI	f	\N	\N	\N	\N	2016-03-23	(+670)  332 4880	(+670)  7723 1572	mike.shanahan@dfe.ie	(+670)  332 4881	\N	\N
2019	Sustenable Development Timor Leste (SDTL)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7729 1678	(+670)  7724 5391	hambumol2006@yahoo.com	\N	\N	\N
639	Intervida World Alliance (INWA)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7729 2131	(+34) 933 011 101	inwatimor@inwa.org	\N	\N	\N
624	International Enfants Sans Fortieres	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7733 1642	\N	noubuakey@hotmail.com	\N	\N	\N
619	International Catholic Migration Commission (ICMC)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  332 2098	\N	suplido@icmc.net/ sote@icmc.net	(+670) 331 2962	\N	\N
617	Intercooperacao E Desenvolvimento (INDE)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 0347	\N	\N	\N	\N	\N
614	Instituto Mata Dalan Integrado (IMI)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7731 7518	(+670) 7736 8905	etica_gleno@yahoo.com	\N	\N	\N
2326	Grupo Moris Kiak Oecusse	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-03-23	(+670)  7513 2618	\N	\N	\N	\N	\N
608	Infolim Muki	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7731 3881	(+670)  7731 3898	\N	\N	\N	\N
609	Institut Dezenvolvimento Popular (InDEP)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7737 2547	(+670)  77291715	\N	\N	\N	\N
2017	Mauclau Foundation	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7727 4704	(+670)  7746 2704	maelmerah_tl@yahoo.com	\N	\N	\N
600	Ica- Tutunu	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7724 9253	(+670)  7745 3416	\N	\N	\N	\N
599	Husi Rai Timor Ba Reino Timor (HURATI BARETI)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 5740	\N	\N	\N	\N	\N
598	HUNTIL (Haburtas Unidade Nafatin Timor Leste)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724 0098	\N	pajahara@yahoo.com	\N	\N	\N
597	Humanos Agricultura Rikusoin Dezenvolvimento (HARD)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7730 4325	(+670)  7736 1 073	jcmataratao@gmail.com	\N	\N	\N
595	Hotung Institute for International (HOTUNG)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  332  3244	\N	\N	\N	\N	\N
594	Hope International (HI)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 6446	(+670)  331 3873	\N	\N	\N	\N
586	Hadomi Sustenabilidade Agricultura Timor Lorosae  (HASATIL)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  331  0389	(+670)  7728 7429	railulik@yahoo.com	\N	\N	\N
583	Hamutuk Lao Ba Oin (HALBON)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7726 2331	(+670)  7733 3995	\N	\N	\N	\N
1178	Haburas Comunidade	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7765 6740	\N	\N	\N	\N	\N
1961	Rae'es Hadomi Timor Oan (RHTO)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7732 9907	\N	\N	\N	\N	\N
1959	Grupo Fini Lospalos (Fuan ida Neon ida)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7727 3857	\N	\N	\N	\N	\N
576	Hamoris Timor Oan (HTO)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 7858	(+670)  7733 3995	\N	\N	\N	\N
571	Hamoris Coperasaun Timor Leste (HCTL)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7729 7063	\N	\N	\N	\N	\N
569	Hametin Timor Foun	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7734 8750	(+670)  7725 3078	\N	\N	\N	\N
568	Hametin Lia Tatoli (HLT)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7725 9597	\N	cipriano.menezes@gmail.com	\N	\N	\N
561	Halibur Hadia no Hametin Manajemen Buka Moris (HAMBUMOL)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724  5391	\N	hambumol2006@yahoo.com	\N	\N	\N
560	Hularema Moris Foun (HMF)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 5634	\N	hularema_2012@yahoo.com	\N	\N	\N
601	Ida Mos Manufahi (IMM)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-09-15	(+670)  7731 0943	(+670)  7725 5224	\N	\N	\N	\N
585	Hanoin Foun Timor Leste (HFTL)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-05-05	(+670)  7737 7897	(+670)  7738 2230	\N	\N	\N	\N
625	International Federation of Red Cross (IFRC)	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2017-08-01		(+670)   7723 1434	maria.suoheimo@ifrc.org		www.ifrc.org	
610	Institut Sekular Maun Alin Iha Kristu (ISMAIK)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-05-05	(+670)  7728 3273	(+670)  7729 0507	\N	\N	\N	\N
660	Juventude Interese Desenvolvemento (JID)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-05-05	(+670)  7724  9145	(+670)  7725 7208	silvhara271102@yahoo.com	\N	\N	\N
2015	Loro Matan (LM)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-05-05	(+670)  7781 1085	(+670)  7726 0795	\N	\N	\N	\N
567	Hametin Ita Rai (HIR)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-09-14	(+670)  7738 4712	(+670)  7732 5123	\N	\N	\N	\N
622	International Crisis Group	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-05-18	(+670)  7747 7545/ 7734 2404	+3225 029038	cnolan@crisisgroup.org	+3225 025 038	\N	\N
653	Judicial Systems Monitoring Programme (JSMP)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2017-08-04	(+670)  332 3883	(+670)  77295795	luis@jsmp.tl		www.jsmp.tl	www.facebook.com/timorleste.jsmp
620	International Committee of the Red Cross (ICRC)	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2016-05-19	(+670) 7732 1648	(+670) 331 0452	cdacostabobo@icrc.org	(+670) 331 0453	www.icrc.org	\N
590	Health Net Timor Leste (HNTL)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-06-20	(+670)  7723 3490 / 7726 4886	\N	hnitim@yahoo.com	\N	\N	\N
566	Hametin Demokracia no Igualidade (HDI)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-09-13	(+670) 7738 9150	\N	\N	\N	\N	\N
645	Juventude Esperanca ba Futuru (JEF)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-08-12	(+670)  7727 9530	\N	jef_ajay@ymail.com	\N	\N	\N
593	Hivos (Humanistisch Instituut Voor Ontwikkelings samenwerking)	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2017-05-04	(+670)  7727 6899	\N	jdewi@hivos.org	\N	\N	\N
634	International Republican Institute (IRI)	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2016-09-26	(+670)  7785 9462	\N	distojkov@iri.org / info@iri.org	\N	www.iri.org	\N
589	Health Alliance International (HAI)	\N	\N	\N	\N	\N	INGO	t	\N	\N	\N	\N	2018-03-09	(+670)  7712 2612	(+670)  332 2608	xylia.ingham@healthinternational.org		www.healthallianceinternational.org	
648	Japan International Cooperation Agency (JICA)	\N	\N	\N	\N	\N	BI	t	\N	\N	\N	\N	2017-08-23	(+670)  331 2420	(+670)  331 1024	tm_oso_ret@jica.go.jp	(+670)  331 2509	www.jica.go.jp	
631	International Organization for Migration (IOM)	\N	\N	\N	\N	\N	UN	t	\N	\N	\N	\N	2017-11-08	(+670)  331 3038		CRIVELO@iom.int	(+670)  331 3245		
629	International Labour Organization (ILO)	\N	\N	\N	\N	\N	UN	t	\N	\N	\N	\N	2017-05-23	(+670) 333 1036		asare@ilo.org			
627	International Foundation for Election System East Timor (IFES)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2017-09-18	(+670) 7797 7076	(+670) 331 1002	awall@ifes.org		www.ifes.org	
552	Haburas Unidade Nafatin (HUNTIL)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7731 4860	(+670)  7724 0098	\N	\N	\N	\N
551	Haburas Timor Foun (HTF)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7734 1181	\N	\N	\N	\N	\N
1953	Young Woman Christian Association Timor Leste (YWCA TL)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7754 3510	\N	ywcatl@gmail.com	\N	\N	\N
545	Fundasaun Haburas	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  331 0103	(+670)  7796 1515	haburaslorosae@yahoo.com	\N	\N	\N
543	Grupo Haburas Nuu Laran Same	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 4127	\N	\N	\N	\N	\N
542	Habitat Pacific	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 3962	\N	malcolmpro@msn.com.au	\N	\N	\N
541	Habitat for Humanity International (HFHI)	\N	\N	\N	\N	\N	INGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724 0605	(+670)  332 1344	hfhet@yahoo.com	\N	\N	\N
2057	Grupo Artemakerek	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7771 1724	\N	artemakerek@yahoo.com.au	\N	\N	\N
2058	Grupo Hamutuk	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 8129	\N	\N	\N	\N	\N
528	Grupu Hasae Capasidade Feto	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7734  9305	(+670)  7734 9305	\N	\N	\N	\N
526	Grupu Haburas Comunidade Ermera	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7734  9303	\N	\N	\N	\N	\N
524	Grupu Feto Mota Ulun	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7732 6317	\N	\N	\N	\N	\N
522	Grupo Comunidade Weradek	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7776 8910	\N	\N	\N	\N	\N
519	Grupu Antigos Combatentes	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724  2550	\N	\N	\N	\N	\N
510	Grupo Suporta Inan Manatutu	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-03-23	(+670)  7730 9656	(+670)  7736 0690	\N	\N	\N	\N
509	Grupo Suporta Inan Liquica	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-03-23	(+670)  7737 6373	\N	\N	\N	\N	\N
505	Grupo Sao Tobias	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7734 1961	\N	\N	\N	\N	\N
1952	Esperansa Lorosae (ELSA)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7727 3121	(+670)  7735 0016	bertaf208@gmail.com	\N	\N	\N
499	Grupo Pasbio I	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7736  6977	\N	\N	\N	\N	\N
498	Grupo Oan Kiak Haburas Seical	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-03-23	(+670)  7736 6977	\N	\N	\N	\N	\N
495	Fundasaun Moris Hamutuk (FMH)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7773 3129	(+670)  7624 2982	fmh.maliana@gmail.com	\N	\N	\N
493	Grupo Moris Foun Baucau	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-03-23	(+670)  331 1259	(+670)  7725 2223	rina_sagitarius14@yahoo.com	\N	\N	\N
491	Grupo Moris Foun (Viqueque)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7733 7601	\N	\N	\N	\N	\N
486	Grupo Lete Foho	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7734 9303	\N	\N	\N	\N	\N
1951	Grupo Kooperativa Kredito Uniaun no Peska Soletete Maquili (KOKUNPESOMA)	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-03-23	(+670)  7742 2295	\N	\N	\N	\N	\N
483	Grupo Kore Bucoli	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7733 7583	\N	\N	\N	\N	\N
482	Grupo Karpentaria Loke Liman	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7733 0498	\N	\N	\N	\N	\N
480	Grupo Kaer Liman Hamutuk Viqueque	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7734 4615	\N	\N	\N	\N	\N
479	Grupo Kaer Liman Hamutuk Aileu	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7731 5384	\N	\N	\N	\N	\N
478	Grupo Juventude Searema (GJS)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7727 4039	\N	\N	\N	\N	\N
477	Grupo Juventude Kontra Violensia	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7728 6751	\N	\N	\N	\N	\N
473	Grupo Ita Nian	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7731 0072	\N	\N	\N	\N	\N
471	Grupo Hato Lia	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7734 9303	\N	\N	\N	\N	\N
469	Grupo Haburas Comunidade Viqueque	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7737 7719	(+670)  7728  5415	\N	\N	\N	\N
468	Grupo Hamoris Capacidade ba Comunidade Distrito Baucau	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 0310	\N	\N	\N	\N	\N
466	Grupo Halilulik	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7733  8934	\N	\N	\N	\N	\N
462	Grupo Haksolok	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7734  5221	\N	\N	\N	\N	\N
460	Grupo Hakaras	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 9957	(+670)  7723 9063	\N	\N	\N	\N
453	Grupo Haburas Agricultura (Liquica)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7725 7265	\N	\N	\N	\N	\N
452	Grupo Habelar Dezenvolvimento	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7727 2564	(+670)  7796 6136	\N	\N	\N	\N
443	Grupo Feto Liquica	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7732 6317	\N	\N	\N	\N	\N
440	Grupo Feto Forte Kuluguisa	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7726 5904	(+670)  7734  9305	\N	\N	\N	\N
423	Grupo Comunidade Casabauk	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7735 0762	\N	\N	\N	\N	\N
421	Grupo Comunidade Buburnaro	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724 6381	\N	\N	\N	\N	\N
422	Grupo Comunidade Buka Hatene (GCBH) Metinaro	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7744 1213	\N	\N	\N	\N	\N
414	Grupo Beleza / Betulala	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)   7735 3682	\N	\N	\N	\N	\N
407	Grupo Aieran	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7731 6909	\N	\N	\N	\N	\N
410	Grupo Balimas	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7740 2474	\N	\N	\N	\N	\N
406	Grupo Agricultures Saun-Tubias B	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7734  1961	\N	\N	\N	\N	\N
393	Gawak Kalinga Community Development  Foundation Timor Leste	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7729 1161	(+670)  7720 8096	rfsanti2002@yahoo.com	\N	\N	\N
392	ONG Futuru	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7729 4519	(+670)  7737 3771	\N	\N	\N	\N
532	Luta Organiza Dezenvolve Area (LODA)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-05-05	(+670)  7772 3447	\N	\N	\N	\N	\N
523	Grupo Felimos (Feto Timor Moris Foun)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-05-10	(+670)  7736 0854	\N	\N	\N	\N	\N
527	Grupo Hafolar	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-05-11	(+670)  7782 0908	(+670)  7738 4033	\N	\N	\N	\N
531	Grupo Lana Mona Viqueque	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-05-11	(+670)  7762 2149	(+670)  7730 3682	\N	\N	\N	\N
556	Fundasaun Hadomi Malu	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-05-16	(+670)  7815 8530	\N	amaral-hm@yahoo.com	\N	\N	\N
455	Grupo Haburas Covalima (GHC)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-09-13	(+670)  7731 0171	\N	\N	\N	\N	\N
445	Grupo Feto Moris Foun Costa Sul	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-05-19	(+670)  7734 5534	\N	\N	\N	\N	\N
530	Grupo Kaliha	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-08-10	(+670)  7734 9301	(+670)  7734 4615	\N	\N	\N	\N
1964	Sentru Estudo Dezenvolvimento  Sientifico (SEDS)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-08-10	(+670)  7727 1696	(+670)  7753 8897	sobariqnunes@gmail.com	\N	\N	\N
2160	Cooperativa Multi Sectoral Budahanra (CMSB)	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-10-03	(+670) 7724 7274	\N	cooperativamsbudahanra@gmail.com	\N	\N	\N
2105	Centro Juventude Becora	\N	\N	\N	\N	\N	CBO	t	\N	\N	\N	\N	2016-10-05	(+670)  7774 8058	\N	\N	\N	\N	\N
444	Grupo Feto Maubara	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2017-04-27	(+670)  7729 2909	(+670)  7732 6317				
536	Klibur Oan Kiak (KLOK)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2017-04-28	(+670)  7726 0639	\N	\N	\N	\N	\N
1233	Mother Support Group (MSG)	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2017-08-10	(+670)  7731 7415					
525	Grupo Girasol	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2017-09-14	(+670)  7737 6369					
518	Grupo Veternario Join	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2017-09-20	(+670)  7738 4009	(+670)  7749 0887				
435	Grupo Emansipasaun FFTL	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2017-09-20	(+670)  7734 9301	(+670)  7743 9897				
538	Gesellschaft fuer Internationale Zusammenarbeit (GIZ)	\N	\N	\N	\N	\N	BI	t	\N	\N	\N	\N	2018-03-14	(+670)  331 0544	(+670) 7866 8639	karl-heinz.frank@giz.de	(+670)  332 2996	www.giz.de	
389	Fundasaun Hafoun Rai Timor ( FHRT)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  331 0411	(+670)  7729 7699	infofhrt@gmail.com	\N	\N	\N
388	Tecnologia Komputador  Timor Leste (TEKOMTIL)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7729 3207	(+670)  7735 7593	\N	\N	\N	\N
1309	Grupo Onu Boot Lesu	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7726 7537	\N	\N	\N	\N	\N
383	Foundation Oe-cusse Special Cooperate & International (FOSCI)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  7729 4170	(+670)  7782 1542 / 7746 5961	\N	\N	\N	\N
382	Fundasaun Neon Metin	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724 4579	\N	josebucoli@hotmail.com	\N	\N	\N
1220	Fundasaun Fini Timor Lorosa'e ( FUTFILO)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  726 7292	(+670)  726 7292	etv20042002@yahoo.com	\N	\N	\N
378	Fundasaun Lifau Leno Timor (FALILE TIMOR)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7726 7811	\N	\N	\N	\N	\N
377	Fundasaun Harii Aumetan	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7727  1363	\N	hextopia@hotmail.com	\N	\N	\N
372	Fundasaun Hafoun Comunidade	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7731 7047	\N	\N	\N	\N	\N
371	Fundasaun Hadomi Timor Oan	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 3843	\N	lalaindili@hotmail.com	\N	\N	\N
368	Fundasaun Haburas liu Comunidade	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  332 3442	\N	\N	\N	\N	\N
370	Fundasaun Hadomi Natureza Timor (HANATI)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724 4399	(+670)  7724 3169	\N	\N	\N	\N
1956	Grupo Afmet Trisula Lospalos	\N	\N	\N	\N	\N	CBO	f	\N	\N	\N	\N	2016-03-23	(+670)  7723 4834	\N	\N	\N	\N	\N
365	Grupo Feto Foin sae Timor Lorosae (GFFTL)	\N	\N	\N	\N	\N	LNGO	t	\N	\N	\N	\N	2016-03-23	(+670)  77326079	(+670)  7790 8481	gfftl.dili@gmail.com	\N	\N	\N
364	Fundasaun Dame no Democracia/ Peace and Democracy Fundation (FDD/PDF)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7724 2147	(+670)  331 7187	fdd@mail.timortelecom.tp	\N	\N	\N
361	Fundasaun Caridade Distrito Covalima (FCDC)	\N	\N	\N	\N	\N	LNGO	f	\N	\N	\N	\N	2016-03-23	(+670)  7734 7127	(+670)  7725 6161	\N	\N	\N	\N
